Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.0249566
Excitation Current (A)	1.34352987012987e-12
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.495	-0.0465	11736.31931449	-0.046	-0.4803	-0.1197
-0.495	-0.047	11446.52440413	-0.047	-0.4803	-0.1198
-0.495	-0.0475	12050.84492933	-0.047	-0.4803	-0.1198
-0.495	-0.048	17173.61933227	-0.047	-0.4803	-0.1198
-0.495	-0.0485	14608.82521233	-0.047	-0.4803	-0.1198
-0.495	-0.049	17469.36914257	-0.049	-0.4803	-0.1197
-0.495	-0.0495	12911.74965958	-0.0495	-0.4803	-0.1198
-0.495	-0.05	18163.20902462	-0.05	-0.4803	-0.1198
-0.49	-0.05	14220.14821149	-0.05	-0.4754	-0.1185
-0.49	-0.0495	16790.02639646	-0.0495	-0.4754	-0.1185
-0.49	-0.049	16336.5744716	-0.049	-0.4754	-0.1186
-0.49	-0.0485	17136.09517989	-0.0485	-0.4754	-0.1186
-0.49	-0.048	12911.73593124	-0.048	-0.4754	-0.1185
-0.49	-0.0475	15262.59204531	-0.0475	-0.4754	-0.1185
-0.49	-0.047	13959.30501514	-0.047	-0.4754	-0.1185
-0.49	-0.0465	12685.86799058	-0.0465	-0.4754	-0.1185
-0.49	-0.046	13689.96397111	-0.0465	-0.4754	-0.1185
-0.49	-0.0455	13537.36880216	-0.0465	-0.4754	-0.1185
-0.49	-0.045	19058.20124404	-0.045	-0.4754	-0.1185
-0.49	-0.0445	15023.91555556	-0.0445	-0.4754	-0.1185
-0.49	-0.044	10854.1173397	-0.044	-0.4754	-0.1185
-0.49	-0.0435	8292.73608718	-0.0435	-0.4754	-0.1186
-0.49	-0.043	14602.84422853	-0.043	-0.4754	-0.1185
-0.49	-0.0425	19251.68401074	-0.0425	-0.4754	-0.1185
-0.49	-0.042	16660.48570065	-0.042	-0.4754	-0.1185
-0.49	-0.0415	16395.39586852	-0.0415	-0.4754	-0.1185
-0.49	-0.041	10196.09014259	-0.041	-0.4754	-0.1185
-0.49	-0.0405	12552.88147931	-0.041	-0.4754	-0.1185
-0.49	-0.04	14103.36115137	-0.04	-0.4754	-0.1186
-0.49	-0.0395	18118.04275828	-0.04	-0.4754	-0.1185
-0.49	-0.039	18282.54040532	-0.039	-0.4754	-0.1185
-0.49	-0.0385	18523.76579176	-0.039	-0.4754	-0.1185
-0.49	-0.038	11192.51197635	-0.038	-0.4754	-0.1185
-0.49	-0.0375	11092.78467721	-0.0375	-0.4754	-0.1185
-0.49	-0.037	13162.33777965	-0.037	-0.4754	-0.1185
-0.49	-0.0365	17003.13612531	-0.0365	-0.4754	-0.1185
-0.49	-0.036	11447.37647696	-0.036	-0.4754	-0.1185
-0.49	-0.0355	16551.38193953	-0.0355	-0.4754	-0.1185
-0.49	-0.035	13291.04562233	-0.035	-0.4754	-0.1185
-0.49	-0.0345	17864.8737087	-0.0345	-0.4754	-0.1185
-0.49	-0.034	15476.53920341	-0.0345	-0.4754	-0.1186
-0.49	-0.0335	12881.0576486	-0.0335	-0.4754	-0.1185
-0.49	-0.033	12395.21139755	-0.0335	-0.4754	-0.1185
-0.49	-0.0325	10818.3183831	-0.0325	-0.4754	-0.1185
-0.49	-0.032	11885.48239633	-0.032	-0.4754	-0.1185
-0.49	-0.0315	16465.28689039	-0.0315	-0.4754	-0.1185
-0.49	-0.031	17494.10305033	-0.0315	-0.4754	-0.1185
-0.49	-0.0305	12315.93933758	-0.0315	-0.4754	-0.1185
-0.49	-0.03	9667.61279354	-0.03	-0.4754	-0.1185
-0.49	-0.0295	17151.45720178	-0.0295	-0.4754	-0.1185
-0.49	-0.029	19087.18178758	-0.029	-0.4754	-0.1185
-0.49	-0.0285	19463.92427752	-0.029	-0.4754	-0.1185
-0.49	-0.028	15714.3508072	-0.028	-0.4754	-0.1185
-0.49	-0.0275	15000.05568598	-0.0275	-0.4754	-0.1185
-0.49	-0.027	10161.12861525	-0.0275	-0.4754	-0.1185
-0.49	-0.0265	13002.93792599	-0.0275	-0.4754	-0.1186
-0.49	-0.026	16405.61433587	-0.026	-0.4754	-0.1185
-0.49	-0.0255	14945.50838154	-0.0255	-0.4754	-0.1185
-0.49	-0.025	12213.64483729	-0.0255	-0.4754	-0.1185
-0.49	-0.0245	12914.28940404	-0.0255	-0.4754	-0.1185
-0.49	-0.024	11441.3932051	-0.024	-0.4754	-0.1185
-0.49	-0.0235	12055.95645106	-0.024	-0.4754	-0.1185
-0.49	-0.023	9601.12274118	-0.024	-0.4754	-0.1185
-0.49	-0.0225	16157.57053637	-0.0225	-0.4754	-0.1185
-0.49	-0.022	14807.41950077	-0.0225	-0.4754	-0.1185
-0.49	-0.0215	11278.59329714	-0.0215	-0.4754	-0.1185
-0.49	-0.021	14984.71654467	-0.021	-0.4754	-0.1186
-0.49	-0.0205	11873.56618989	-0.0205	-0.4754	-0.1185
-0.49	-0.02	12077.27657618	-0.0205	-0.4754	-0.1185
-0.49	-0.0195	13682.28982433	-0.0195	-0.4754	-0.1185
-0.49	-0.019	17117.34683204	-0.0195	-0.4754	-0.1185
-0.49	-0.0185	12921.97727917	-0.0185	-0.4754	-0.1185
-0.49	-0.018	15894.20132391	-0.018	-0.4754	-0.1185
-0.49	-0.0175	16977.55105995	-0.0175	-0.4754	-0.1185
-0.49	-0.017	12355.98904846	-0.017	-0.4754	-0.1185
-0.49	-0.0165	13216.90338856	-0.0165	-0.4754	-0.1185
-0.49	-0.016	14884.99382165	-0.016	-0.4754	-0.1185
-0.49	-0.0155	15159.44638741	-0.0155	-0.4754	-0.1185
-0.49	-0.015	16679.22947237	-0.0155	-0.4754	-0.1185
-0.49	-0.0145	13660.12769385	-0.0145	-0.4754	-0.1185
-0.49	-0.014	18021.72008955	-0.0145	-0.4754	-0.1185
-0.49	-0.0135	14353.9675759	-0.0135	-0.4754	-0.1185
-0.49	-0.013	14220.99021686	-0.013	-0.4754	-0.1185
-0.49	-0.0125	10913.78531811	-0.013	-0.4754	-0.1185
-0.49	-0.012	17086.6639733	-0.012	-0.4754	-0.1185
-0.49	-0.0115	15572.84356767	-0.012	-0.4754	-0.1186
-0.49	-0.011	20088.71971919	-0.012	-0.4754	-0.1185
-0.49	-0.0105	25133.0549153	-0.0119	-0.4754	-0.1185
-0.49	-0.01	18433.40580237	-0.01	-0.4754	-0.1185
-0.49	-0.0095	20901.03524822	-0.0095	-0.4754	-0.1185
-0.49	-0.009	14474.98754346	-0.009	-0.4754	-0.1185
-0.49	-0.0085	12498.33875098	-0.0085	-0.4754	-0.1185
-0.49	-0.008	18346.45959563	-0.008	-0.4754	-0.1185
-0.49	-0.0075	13043.85298044	-0.0075	-0.4754	-0.1185
-0.49	-0.007	16409.8747	-0.007	-0.4754	-0.1185
-0.49	-0.0065	11892.30996162	-0.0065	-0.4754	-0.1185
-0.49	-0.006	14215.02753752	-0.006	-0.4754	-0.1186
-0.49	-0.0055	23971.2568202	-0.0055	-0.4754	-0.1185
-0.49	-0.005	11062.07985311	-0.005	-0.4754	-0.1186
-0.49	-0.0045	18841.68688478	-0.0045	-0.4754	-0.1185
-0.49	-0.004	24940.43703454	-0.004	-0.4754	-0.1185
-0.49	-0.0035	17113.95592998	-0.0035	-0.4754	-0.1185
-0.49	-0.003	13619.21721552	-0.003	-0.4754	-0.1185
-0.49	-0.0025	16267.53918344	-0.0025	-0.4754	-0.1185
-0.49	-0.002	16598.2550972	-0.002	-0.4754	-0.1185
-0.49	-0.0015	12634.73446878	-0.0015	-0.4754	-0.1185
-0.49	-0.001	12690.9749362	-0.0015	-0.4754	-0.1185
-0.49	-0.0005	20033.31668102	-0.0005	-0.4754	-0.1186
-0.49	0.0	23054.12535088	-0.0005	-0.4754	-0.1185
-0.49	0.0005	5156.00341271	0.0005	-0.4754	-0.1185
-0.49	0.001	24662.54322944	0.001	-0.4754	-0.1186
-0.49	0.0015	19229.51272802	0.0015	-0.4754	-0.1186
-0.49	0.002	14385.49244002	0.002	-0.4754	-0.1185
-0.49	0.0025	15909.52490643	0.0025	-0.4754	-0.1185
-0.49	0.003	14873.07120865	0.003	-0.4754	-0.1185
-0.49	0.0035	17469.39202315	0.0035	-0.4754	-0.1185
-0.49	0.004	1595.6418199	0.004	-0.4754	-0.1185
-0.49	0.0045	-3047.22338507	0.004	-0.4754	-0.1185
-0.49	0.005	271.91190608	0.004	-0.4754	-0.1185
-0.49	0.0055	-594.95870679	0.004	-0.4754	-0.1185
-0.49	0.006	-724.52091035	0.006	-0.4754	-0.1185
-0.49	0.0065	2004.78014615	0.0065	-0.4754	-0.1186
-0.49	0.007	-339.24391804	0.007	-0.4754	-0.1185
-0.49	0.0075	-967.44362403	0.0075	-0.4754	-0.1185
-0.49	0.008	512.27510647	0.008	-0.4754	-0.1185
-0.49	0.0085	2007.33943062	0.008	-0.4754	-0.1185
-0.49	0.009	2084.90459927	0.009	-0.4754	-0.1185
-0.49	0.0095	-3048.9321526	0.0095	-0.4754	-0.1185
-0.49	0.01	-404.02346395	0.01	-0.4754	-0.1185
-0.49	0.0105	5670.83112253	0.0105	-0.4754	-0.1185
-0.49	0.011	-2169.29138425	0.0105	-0.4754	-0.1185
-0.49	0.0115	-1414.08770667	0.0115	-0.4754	-0.1185
-0.49	0.012	1466.93443483	0.012	-0.4754	-0.1185
-0.49	0.0125	-376.744778	0.0125	-0.4754	-0.1185
-0.49	0.013	307.71223551	0.0125	-0.4754	-0.1185
-0.49	0.0135	2669.63431364	0.0135	-0.4754	-0.1185
-0.49	0.014	-767.98531911	0.014	-0.4754	-0.1185
-0.49	0.0145	-5277.88872383	0.014	-0.4754	-0.1185
-0.49	0.015	-3454.666123	0.015	-0.4754	-0.1185
-0.49	0.0155	2846.07745427	0.0155	-0.4754	-0.1185
-0.49	0.016	6974.96702225	0.016	-0.4754	-0.1185
-0.49	0.0165	1851.35656289	0.0165	-0.4754	-0.1185
-0.49	0.017	-219.06051028	0.017	-0.4754	-0.1186
-0.49	0.0175	2395.16618909	0.0175	-0.4754	-0.1185
-0.49	0.018	4215.84080845	0.018	-0.4754	-0.1185
-0.49	0.0185	242.92715251	0.018	-0.4754	-0.1185
-0.49	0.019	440.67769665	0.019	-0.4754	-0.1185
-0.49	0.0195	14927.59746295	0.0195	-0.4754	-0.1185
-0.49	0.02	4975.29826055	0.02	-0.4754	-0.1185
-0.49	0.0205	9114.41892596	0.0205	-0.4754	-0.1185
-0.49	0.021	-3152.07895453	0.021	-0.4754	-0.1185
-0.49	0.0215	2352.55064988	0.0215	-0.4754	-0.1185
-0.49	0.022	15809.79852252	0.022	-0.4754	-0.1185
-0.49	0.0225	6299.89425012	0.0225	-0.4754	-0.1185
-0.49	0.023	-1017.73884711	0.023	-0.4754	-0.1185
-0.49	0.0235	25558.43236762	0.0235	-0.4754	-0.1185
-0.49	0.024	29373.6136151	0.024	-0.4754	-0.1185
-0.49	0.0245	20571.16133983	0.0245	-0.4754	-0.1185
-0.49	0.025	9310.47205134	0.025	-0.4754	-0.1185
-0.49	0.0255	26237.72935256	0.0255	-0.4754	-0.1185
-0.49	0.026	24472.45594092	0.026	-0.4754	-0.1185
-0.49	0.0265	24840.68685483	0.0265	-0.4754	-0.1185
-0.49	0.027	20884.82664483	0.0265	-0.4754	-0.1185
-0.49	0.0275	21524.97038005	0.0275	-0.4754	-0.1185
-0.49	0.028	21444.82885801	0.028	-0.4754	-0.1185
-0.49	0.0285	20407.49196981	0.0285	-0.4754	-0.1185
-0.49	0.029	22347.4952242	0.029	-0.4754	-0.1185
-0.49	0.0295	23132.52794878	0.0295	-0.4754	-0.1185
-0.49	0.03	19161.34232582	0.03	-0.4754	-0.1186
-0.49	0.0305	25647.04885676	0.0305	-0.4754	-0.1185
-0.49	0.031	23562.99861837	0.0305	-0.4754	-0.1185
-0.49	0.0315	10807.23960592	0.0315	-0.4754	-0.1185
-0.49	0.032	15248.95064308	0.032	-0.4754	-0.1185
-0.49	0.0325	21248.7926185	0.032	-0.4754	-0.1185
-0.49	0.033	21316.98590128	0.033	-0.4754	-0.1185
-0.49	0.0335	16067.22427533	0.033	-0.4754	-0.1185
-0.49	0.034	15387.87237699	0.034	-0.4754	-0.1185
-0.49	0.0345	13957.60727605	0.0345	-0.4754	-0.1185
-0.49	0.035	18927.78651004	0.0345	-0.4754	-0.1185
-0.49	0.0355	15413.46659459	0.0345	-0.4754	-0.1185
-0.49	0.036	14086.30139038	0.0345	-0.4754	-0.1185
-0.49	0.0365	13223.7172255	0.0365	-0.4754	-0.1185
-0.49	0.037	12852.92002565	0.037	-0.4754	-0.1185
-0.49	0.0375	15069.96043621	0.037	-0.4754	-0.1185
-0.49	0.038	15243.825393	0.038	-0.4754	-0.1185
-0.49	0.0385	15800.43670411	0.0385	-0.4754	-0.1185
-0.49	0.039	15603.54015477	0.039	-0.4754	-0.1185
-0.49	0.0395	13344.74634529	0.0395	-0.4754	-0.1185
-0.49	0.04	12558.86703922	0.04	-0.4754	-0.1185
-0.49	0.0405	12256.26678305	0.0405	-0.4754	-0.1185
-0.49	0.041	15910.40077506	0.041	-0.4754	-0.1185
-0.49	0.0415	16282.88747699	0.0415	-0.4754	-0.1185
-0.49	0.042	14296.85169747	0.042	-0.4754	-0.1185
-0.49	0.0425	16673.26679304	0.042	-0.4754	-0.1185
-0.49	0.043	19489.49561454	0.043	-0.4754	-0.1185
-0.49	0.0435	13756.44578645	0.043	-0.4754	-0.1185
-0.49	0.044	11276.89555805	0.044	-0.4754	-0.1185
-0.49	0.0445	16180.58382446	0.0445	-0.4754	-0.1185
-0.49	0.045	17204.30219102	0.045	-0.4754	-0.1185
-0.49	0.0455	12678.17553934	0.0455	-0.4754	-0.1185
-0.49	0.046	11686.87621	0.0455	-0.4754	-0.1185
-0.49	0.0465	15777.41426379	0.0465	-0.4754	-0.1185
-0.49	0.047	17506.88414272	0.0465	-0.4754	-0.1185
-0.49	0.0475	15202.91033855	0.0465	-0.4754	-0.1185
-0.49	0.048	11108.12747942	0.048	-0.4754	-0.1185
-0.49	0.0485	12446.34949546	0.0485	-0.4754	-0.1185
-0.49	0.049	14602.01137539	0.0485	-0.4754	-0.1185
-0.49	0.0495	14442.6023695	0.0495	-0.4754	-0.1185
-0.49	0.05	14876.45478892	0.05	-0.4754	-0.1185
-0.485	0.05	14989.83264252	0.05	-0.4706	-0.1173
-0.485	0.0495	19468.18464165	0.05	-0.4706	-0.1173
-0.485	0.049	12384.97462573	0.05	-0.4706	-0.1173
-0.485	0.0485	15105.75481669	0.0485	-0.4706	-0.1173
-0.485	0.048	11706.49493513	0.048	-0.4706	-0.1173
-0.485	0.0475	20441.59318732	0.0475	-0.4706	-0.1173
-0.485	0.047	10671.69962183	0.047	-0.4706	-0.1173
-0.485	0.0465	10949.57512247	0.0465	-0.4706	-0.1173
-0.485	0.046	13818.66266155	0.046	-0.4706	-0.1173
-0.485	0.0455	15400.67177385	0.0455	-0.4706	-0.1173
-0.485	0.045	16381.74531406	0.045	-0.4706	-0.1173
-0.485	0.0445	15126.21920809	0.0445	-0.4706	-0.1173
-0.485	0.044	17725.08708884	0.0445	-0.4706	-0.1173
-0.485	0.0435	10408.32583326	0.0445	-0.4706	-0.1173
-0.485	0.043	11576.93318918	0.043	-0.4706	-0.1173
-0.485	0.0425	13239.91667665	0.043	-0.4706	-0.1173
-0.485	0.042	16039.95062311	0.042	-0.4706	-0.1173
-0.485	0.0415	13261.21392119	0.042	-0.4706	-0.1173
-0.485	0.041	15689.61689944	0.041	-0.4706	-0.1173
-0.485	0.0405	14979.60044682	0.0405	-0.4706	-0.1173
-0.485	0.04	15159.4418113	0.0405	-0.4706	-0.1173
-0.485	0.0395	8718.0778458	0.0395	-0.4706	-0.1173
-0.485	0.039	15659.79435053	0.039	-0.4706	-0.1173
-0.485	0.0385	11946.01068458	0.039	-0.4706	-0.1173
-0.485	0.038	25840.55450404	0.038	-0.4706	-0.1173
-0.485	0.0375	20172.23383882	0.0375	-0.4706	-0.1173
-0.485	0.037	16465.28689039	0.037	-0.4706	-0.1173
-0.485	0.0365	18551.03486787	0.0365	-0.4706	-0.1173
-0.485	0.036	25286.47836127	0.0365	-0.4706	-0.1173
-0.485	0.0355	30445.91660676	0.0365	-0.4706	-0.1173
-0.485	0.035	24711.13243066	0.0365	-0.4706	-0.1173
-0.485	0.0345	3650.71988904	0.0345	-0.4706	-0.1173
-0.485	0.034	2968.81515855	0.0345	-0.4706	-0.1173
-0.485	0.0335	-303.44409198	0.0345	-0.4706	-0.1173
-0.485	0.033	1762.70575288	0.0345	-0.4706	-0.1173
-0.485	0.0325	5248.0497009	0.0325	-0.4706	-0.1173
-0.485	0.032	5743.28431184	0.032	-0.4706	-0.1173
-0.485	0.0315	2599.73478019	0.032	-0.4706	-0.1173
-0.485	0.031	501.19381243	0.032	-0.4706	-0.1173
-0.485	0.0305	-1729.47399744	0.032	-0.4706	-0.1173
-0.485	0.03	225.02868096	0.03	-0.4706	-0.1173
-0.485	0.0295	-1887.15277382	0.03	-0.4706	-0.1173
-0.485	0.029	-1905.05307582	0.03	-0.4706	-0.1173
-0.485	0.0285	600.91909807	0.03	-0.4706	-0.1173
-0.485	0.028	1391.92415759	0.028	-0.4706	-0.1173
-0.485	0.0275	-6026.28185928	0.028	-0.4706	-0.1173
-0.485	0.027	1103.82176955	0.028	-0.4706	-0.1173
-0.485	0.0265	1837.71360478	0.028	-0.4706	-0.1173
-0.485	0.026	28.97798092	0.026	-0.4706	-0.1173
-0.485	0.0255	-3451.25604701	0.0255	-0.4706	-0.1173
-0.485	0.025	-3973.75648501	0.0255	-0.4706	-0.1173
-0.485	0.0245	-2621.0483157	0.0255	-0.4706	-0.1173
-0.485	0.024	-211.39139723	0.0255	-0.4706	-0.1173
-0.485	0.0235	16450.8039404	0.0235	-0.4706	-0.1173
-0.485	0.023	27365.4399585	0.023	-0.4706	-0.1173
-0.485	0.0225	25200.40161659	0.0225	-0.4706	-0.1173
-0.485	0.022	3697.59794315	0.022	-0.4706	-0.1173
-0.485	0.0215	-25.56996418	0.0215	-0.4706	-0.1173
-0.485	0.021	-2025.23803946	0.021	-0.4706	-0.1173
-0.485	0.0205	-1538.54236972	0.0205	-0.4706	-0.1173
-0.485	0.02	-2138.60303417	0.0205	-0.4706	-0.1173
-0.485	0.0195	-202.8629811	0.0195	-0.4706	-0.1173
-0.485	0.019	-449.20437386	0.019	-0.4706	-0.1173
-0.485	0.0185	4220.95295253	0.0185	-0.4706	-0.1173
-0.485	0.018	7362.79561116	0.018	-0.4706	-0.1173
-0.485	0.0175	7276.704589	0.018	-0.4706	-0.1173
-0.485	0.017	4328.35043553	0.017	-0.4706	-0.1173
-0.485	0.0165	4638.61870647	0.0165	-0.4706	-0.1173
-0.485	0.016	-634.16168975	0.016	-0.4706	-0.1173
-0.485	0.0155	-512.27565561	0.0155	-0.4706	-0.1173
-0.485	0.015	20196.97369553	0.015	-0.4706	-0.1173
-0.485	0.0145	30272.87535088	0.015	-0.4706	-0.1173
-0.485	0.014	28005.56538925	0.014	-0.4706	-0.1173
-0.485	0.0135	19809.13732722	0.0135	-0.4706	-0.1173
-0.485	0.013	27636.50619832	0.013	-0.4706	-0.1173
-0.485	0.0125	17882.78462729	0.0125	-0.4706	-0.1173
-0.485	0.012	30731.44794971	0.012	-0.4706	-0.1173
-0.485	0.0115	32329.63363258	0.0115	-0.4706	-0.1173
-0.485	0.011	30254.13615526	0.011	-0.4706	-0.1173
-0.485	0.0105	31857.46081656	0.011	-0.4706	-0.1173
-0.485	0.01	18754.77271085	0.01	-0.4706	-0.1173
-0.485	0.0095	14504.83754907	0.0095	-0.4706	-0.1173
-0.485	0.009	18337.94344348	0.0095	-0.4706	-0.1173
-0.485	0.0085	19653.15125621	0.0085	-0.4706	-0.1173
-0.485	0.008	18488.81341665	0.0085	-0.4706	-0.1173
-0.485	0.0075	13897.93472152	0.0075	-0.4706	-0.1173
-0.485	0.007	17893.84967613	0.007	-0.4706	-0.1173
-0.485	0.0065	29208.2785388	0.007	-0.4706	-0.1173
-0.485	0.006	17549.49693626	0.006	-0.4706	-0.1173
-0.485	0.0055	15037.55695779	0.0055	-0.4706	-0.1173
-0.485	0.005	19311.35198915	0.005	-0.4706	-0.1173
-0.485	0.0045	14131.4905373	0.0045	-0.4706	-0.1173
-0.485	0.004	13285.9341006	0.004	-0.4706	-0.1173
-0.485	0.0035	11825.81441793	0.0035	-0.4706	-0.1173
-0.485	0.003	11574.38749577	0.0035	-0.4706	-0.1173
-0.485	0.0025	17413.97068053	0.0025	-0.4706	-0.1173
-0.485	0.002	14763.09981591	0.002	-0.4706	-0.1173
-0.485	0.0015	15264.29436051	0.0015	-0.4706	-0.1173
-0.485	0.001	13697.62896565	0.001	-0.4706	-0.1173
-0.485	0.0005	13187.9182689	0.0005	-0.4706	-0.1173
-0.485	0.0	13702.7450635	0.0005	-0.4706	-0.1173
-0.485	-0.0005	14852.58576711	-0.0005	-0.4706	-0.1173
-0.485	-0.001	10819.17182876	-0.001	-0.4706	-0.1173
-0.485	-0.0015	10299.21291991	-0.001	-0.4706	-0.1173
-0.485	-0.002	15581.37344816	-0.001	-0.4706	-0.1173
-0.485	-0.0025	14579.82636432	-0.0025	-0.4706	-0.1173
-0.485	-0.003	13476.02596524	-0.003	-0.4706	-0.1173
-0.485	-0.0035	16554.78199383	-0.0035	-0.4706	-0.1173
-0.485	-0.004	13575.73495991	-0.0035	-0.4706	-0.1173
-0.485	-0.0045	15773.15389966	-0.0045	-0.4706	-0.1173
-0.485	-0.005	12637.28794159	-0.0045	-0.4706	-0.1173
-0.485	-0.0055	13728.3118244	-0.0055	-0.4706	-0.1173
-0.485	-0.006	19082.9076951	-0.0055	-0.4706	-0.1173
-0.485	-0.0065	12782.18608319	-0.0065	-0.4706	-0.1173
-0.485	-0.007	20553.25957347	-0.007	-0.4706	-0.1173
-0.485	-0.0075	9383.77918968	-0.007	-0.4706	-0.1173
-0.485	-0.008	13960.16532497	-0.008	-0.4706	-0.1173
-0.485	-0.0085	12358.547555	-0.0085	-0.4706	-0.1173
-0.485	-0.009	13287.64099192	-0.009	-0.4706	-0.1173
-0.485	-0.0095	17946.69466537	-0.0095	-0.4706	-0.1173
-0.485	-0.01	9751.99179912	-0.01	-0.4706	-0.1173
-0.485	-0.0105	11327.17792225	-0.01	-0.4706	-0.1173
-0.485	-0.011	13481.12833474	-0.011	-0.4706	-0.1173
-0.485	-0.0115	13732.57218853	-0.0115	-0.4706	-0.1173
-0.485	-0.012	13441.92474773	-0.0115	-0.4706	-0.1173
-0.485	-0.0125	14607.11832101	-0.0125	-0.4706	-0.1173
-0.485	-0.013	14954.87569129	-0.013	-0.4706	-0.1173
-0.485	-0.0135	16115.82262879	-0.0135	-0.4706	-0.1173
-0.485	-0.014	9690.62608163	-0.0135	-0.4706	-0.1173
-0.485	-0.0145	11285.4117102	-0.0135	-0.4706	-0.1173
-0.485	-0.015	14332.65660301	-0.015	-0.4706	-0.1173
-0.485	-0.0155	13620.91953072	-0.015	-0.4706	-0.1173
-0.485	-0.016	9807.39346445	-0.016	-0.4706	-0.1173
-0.485	-0.0165	16787.48207589	-0.0165	-0.4706	-0.1173
-0.485	-0.017	13276.5530625	-0.017	-0.4706	-0.1173
-0.485	-0.0175	11685.18121658	-0.0175	-0.4706	-0.1173
-0.485	-0.018	10132.15722394	-0.018	-0.4706	-0.1173
-0.485	-0.0185	14607.96032638	-0.0185	-0.4706	-0.1173
-0.485	-0.019	12524.76582171	-0.019	-0.4706	-0.1173
-0.485	-0.0195	13408.67926394	-0.0195	-0.4706	-0.1173
-0.485	-0.02	15997.34698181	-0.02	-0.4706	-0.1173
-0.485	-0.0205	14472.43864676	-0.0205	-0.4706	-0.1173
-0.485	-0.021	14121.26291772	-0.0205	-0.4706	-0.1173
-0.485	-0.0215	17590.40741459	-0.0215	-0.4706	-0.1173
-0.485	-0.022	13170.85850792	-0.022	-0.4706	-0.1173
-0.485	-0.0225	13475.15650317	-0.022	-0.4706	-0.1173
-0.485	-0.023	14482.67541858	-0.023	-0.4706	-0.1173
-0.485	-0.0235	15135.58011127	-0.0235	-0.4706	-0.1173
-0.485	-0.024	14658.25641892	-0.024	-0.4706	-0.1173
-0.485	-0.0245	11051.86962277	-0.024	-0.4706	-0.1173
-0.485	-0.025	11795.9872929	-0.024	-0.4706	-0.1173
-0.485	-0.0255	16491.71396112	-0.024	-0.4706	-0.1173
-0.485	-0.026	11576.08020113	-0.026	-0.4706	-0.1173
-0.485	-0.0265	13910.72039003	-0.0265	-0.4706	-0.1173
-0.485	-0.027	13833.1597975	-0.027	-0.4706	-0.1173
-0.485	-0.0275	16726.11178227	-0.027	-0.4706	-0.1173
-0.485	-0.028	15877.15071516	-0.028	-0.4706	-0.1174
-0.485	-0.0285	14249.9707604	-0.0285	-0.4706	-0.1173
-0.485	-0.029	14257.63575494	-0.029	-0.4706	-0.1173
-0.485	-0.0295	16509.60657525	-0.0295	-0.4706	-0.1173
-0.485	-0.03	19891.82316984	-0.03	-0.4706	-0.1173
-0.485	-0.0305	17146.33652782	-0.0305	-0.4706	-0.1173
-0.485	-0.031	14189.44247216	-0.031	-0.4706	-0.1173
-0.485	-0.0315	10217.39269543	-0.0315	-0.4706	-0.1173
-0.485	-0.032	12340.66409311	-0.032	-0.4706	-0.1173
-0.485	-0.0325	14193.71656464	-0.0325	-0.4706	-0.1173
-0.485	-0.033	13722.35829729	-0.033	-0.4706	-0.1173
-0.485	-0.0335	13184.50448626	-0.0335	-0.4706	-0.1173
-0.485	-0.034	13020.84884458	-0.0335	-0.4706	-0.1173
-0.485	-0.0345	11645.12189585	-0.0345	-0.4706	-0.1173
-0.485	-0.035	12275.8662885	-0.0345	-0.4706	-0.1173
-0.485	-0.0355	19279.82254891	-0.0355	-0.4706	-0.1173
-0.485	-0.036	13665.2437917	-0.036	-0.4706	-0.1173
-0.485	-0.0365	15905.27094887	-0.0365	-0.4706	-0.1173
-0.485	-0.037	12203.42179382	-0.037	-0.4706	-0.1173
-0.485	-0.0375	16876.11686949	-0.0375	-0.4706	-0.1173
-0.485	-0.038	19181.8021411	-0.038	-0.4706	-0.1173
-0.485	-0.0385	15333.32507255	-0.0385	-0.4706	-0.1173
-0.485	-0.039	11605.90732616	-0.039	-0.4706	-0.1173
-0.485	-0.0395	14778.44353334	-0.0395	-0.4706	-0.1173
-0.485	-0.04	19151.11928235	-0.04	-0.4706	-0.1173
-0.485	-0.0405	18879.20188493	-0.04	-0.4706	-0.1173
-0.485	-0.041	18118.03818216	-0.041	-0.4706	-0.1173
-0.485	-0.0415	19047.96904834	-0.0415	-0.4706	-0.1173
-0.485	-0.042	11706.48761335	-0.042	-0.4706	-0.1173
-0.485	-0.0425	11139.65097071	-0.0425	-0.4706	-0.1173
-0.485	-0.043	14420.44481513	-0.043	-0.4706	-0.1173
-0.485	-0.0435	17419.08677838	-0.0435	-0.4706	-0.1173
-0.485	-0.044	17661.15417018	-0.044	-0.4706	-0.1173
-0.485	-0.0445	9798.03301888	-0.044	-0.4706	-0.1173
-0.485	-0.045	14787.81084309	-0.045	-0.4706	-0.1173
-0.485	-0.0455	16631.49600487	-0.045	-0.4706	-0.1173
-0.485	-0.046	12736.15950701	-0.045	-0.4706	-0.1173
-0.485	-0.0465	11593.13264033	-0.0465	-0.4706	-0.1173
-0.485	-0.047	13595.35734594	-0.047	-0.4706	-0.1173
-0.485	-0.0475	15463.7535349	-0.0475	-0.4706	-0.1173
-0.485	-0.048	11574.37193697	-0.048	-0.4706	-0.1173
-0.485	-0.0485	14838.0977834	-0.0485	-0.4706	-0.1173
